id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
694,2018-03-16 23:34:08.073186,,,,,,f,,question,201,1,time,12
697,2018-03-16 23:34:08.268703,,,,,,f,,question,201,4,"",""
704,2018-03-17 00:04:24.039846,,,,,,f,,question,204,3,"",""
692,2018-03-16 22:35:57.588751,,,,,,f,,question,200,3,"",""
693,2018-03-16 22:35:57.683136,,,,,,f,,question,200,4,"",""
702,2018-03-17 00:04:23.813528,,,,,,f,,question,204,1,time,12
695,2018-03-16 23:34:08.143014,,,,,,f,,question,201,2,multi-confusing,No
696,2018-03-16 23:34:08.203786,,,,,,f,,question,201,3,"",""
698,2018-03-16 23:46:09.203714,,,,,,f,,question,202,1,time,10
700,2018-03-16 23:46:09.424302,,,,,,f,,question,202,3,"",""
701,2018-03-16 23:46:09.542648,,,,,,f,,question,202,4,"",""
703,2018-03-17 00:04:23.930733,,,,,,f,,question,204,2,multi-confusing,"Its hard to know if how I was doing was good or bad relative to ""normal"" performance"
706,2018-03-17 00:17:12.169088,,,,,,f,,question,205,1,time,10
708,2018-03-17 00:17:12.393273,,,,,,f,,question,205,3,"",""
709,2018-03-17 00:17:12.523875,,,,,,f,,question,205,4,"",""
710,2018-03-17 01:10:31.538086,,,,,,f,,question,206,1,time,15
711,2018-03-17 01:10:31.649976,,,,,,f,,question,206,2,multi-confusing,No
712,2018-03-17 01:10:31.767579,,,,,,f,,question,206,3,"",""
713,2018-03-17 01:10:31.884203,,,,,,f,,question,206,4,"",""
714,2018-03-17 02:20:17.575225,,,,,,f,,question,207,1,time,10
715,2018-03-17 02:20:17.695865,,,,,,f,,question,207,2,multi-confusing,no
716,2018-03-17 02:20:17.7896,,,,,,f,,question,207,3,"",""
717,2018-03-17 02:20:18.123443,,,,,,f,,question,207,4,"",""
718,2018-03-17 03:54:36.544443,,,,,,f,,question,208,1,time,7
719,2018-03-17 03:54:36.899397,,,,,,f,,question,208,2,multi-confusing,"No, I followed the directions and built my ships to my specifications using previous builds as a guide."
720,2018-03-17 03:54:36.999012,,,,,,f,,question,208,3,"",""
721,2018-03-17 03:54:37.512627,,,,,,f,,question,208,4,"",""
722,2018-03-17 05:05:56.457369,,,,,,f,,question,209,1,time,7
723,2018-03-17 05:05:56.758607,,,,,,f,,question,209,2,multi-confusing,No
724,2018-03-17 05:05:56.81382,,,,,,f,,question,209,3,"",""
725,2018-03-17 05:05:56.87249,,,,,,f,,question,209,4,"",""
726,2018-03-17 08:00:08.363386,,,,,,f,,question,210,1,time,5
727,2018-03-17 08:00:08.430643,,,,,,f,,question,210,2,multi-confusing,no
728,2018-03-17 08:00:08.492679,,,,,,f,,question,210,3,"",""
729,2018-03-17 08:00:08.557709,,,,,,f,,question,210,4,"",""
730,2018-03-17 09:52:08.986432,,,,,,f,,question,211,1,time,12
731,2018-03-17 09:52:08.994457,,,,,,f,,question,211,1,time,12
732,2018-03-17 09:52:09.072075,,,,,,f,,question,211,2,multi-confusing,I could not figure out the cause and effect of the the good versus bad space ship parts
733,2018-03-17 09:52:09.076599,,,,,,f,,question,211,2,multi-confusing,I could not figure out the cause and effect of the the good versus bad space ship parts
734,2018-03-17 09:52:09.160615,,,,,,f,,question,211,3,"",""
735,2018-03-17 09:52:09.16598,,,,,,f,,question,211,3,"",""
736,2018-03-17 09:52:09.248188,,,,,,f,,question,211,4,"",""
737,2018-03-17 09:52:09.255801,,,,,,f,,question,211,4,"",""
738,2018-03-17 10:01:26.893256,,,,,,f,,question,213,1,time,12
739,2018-03-17 10:01:26.954069,,,,,,f,,question,213,2,multi-confusing,No
740,2018-03-17 10:01:27.020232,,,,,,f,,question,213,3,"",""
741,2018-03-17 10:01:27.102654,,,,,,f,,question,213,4,"",""
742,2018-03-17 11:41:06.012304,,,,,,f,,question,215,1,time,12
743,2018-03-17 11:41:06.536174,,,,,,f,,question,215,2,multi-confusing,""
744,2018-03-17 11:41:06.615586,,,,,,f,,question,215,3,"",""
745,2018-03-17 11:41:06.700093,,,,,,f,,question,215,4,"",""
746,2018-03-17 11:55:51.667611,,,,,,f,,question,216,1,time,12
747,2018-03-17 11:55:51.792473,,,,,,f,,question,216,2,multi-confusing,No
748,2018-03-17 11:55:51.876713,,,,,,f,,question,216,3,"",""
749,2018-03-17 11:55:51.990295,,,,,,f,,question,216,4,"",""
750,2018-03-17 12:01:38.405847,,,,,,f,,question,217,1,time,5
751,2018-03-17 12:01:38.466097,,,,,,f,,question,217,2,multi-confusing,No.
752,2018-03-17 12:01:38.533283,,,,,,f,,question,217,3,"",""
753,2018-03-17 12:01:38.596315,,,,,,f,,question,217,4,"",""
754,2018-03-17 12:10:42.479529,,,,,,f,,question,218,1,time,10
755,2018-03-17 12:10:42.55612,,,,,,f,,question,218,2,multi-confusing,no
756,2018-03-17 12:10:42.629964,,,,,,f,,question,218,3,"",""
757,2018-03-17 12:10:42.688726,,,,,,f,,question,218,4,"",""
758,2018-03-17 12:41:07.308629,,,,,,f,,question,219,1,time,10
759,2018-03-17 12:41:07.366331,,,,,,f,,question,219,2,multi-confusing,""
760,2018-03-17 12:41:07.420471,,,,,,f,,question,219,3,"",""
761,2018-03-17 12:41:07.506533,,,,,,f,,question,219,4,"",""
762,2018-03-17 13:28:46.636215,,,,,,f,,question,220,1,time,12
763,2018-03-17 13:28:46.907528,,,,,,f,,question,220,2,multi-confusing,Nothing confusing.
764,2018-03-17 13:28:47.062266,,,,,,f,,question,220,3,"",""
765,2018-03-17 13:28:47.202894,,,,,,f,,question,220,4,"",""
766,2018-03-17 13:38:12.129151,,,,,,f,,question,221,1,time,10
767,2018-03-17 13:38:12.206248,,,,,,f,,question,221,2,multi-confusing,no
768,2018-03-17 13:38:12.303388,,,,,,f,,question,221,3,"",""
769,2018-03-17 13:38:12.37851,,,,,,f,,question,221,4,"",""
770,2018-03-17 14:01:51.051856,,,,,,f,,question,222,1,time,12
771,2018-03-17 14:01:51.100623,,,,,,f,,question,222,2,multi-confusing,I thought I could replace parts when they fail to improve next flight.
772,2018-03-17 14:01:51.148797,,,,,,f,,question,222,3,"",""
773,2018-03-17 14:01:51.210817,,,,,,f,,question,222,4,"",""
774,2018-03-17 14:12:30.995823,,,,,,f,,question,224,1,time,15
775,2018-03-17 14:12:31.091107,,,,,,f,,question,224,2,multi-confusing,""
776,2018-03-17 14:12:31.190118,,,,,,f,,question,224,3,"",""
777,2018-03-17 14:12:31.305717,,,,,,f,,question,224,4,"",""
778,2018-03-17 14:37:08.284424,,,,,,f,,question,225,1,time,15
779,2018-03-17 14:37:08.402087,,,,,,f,,question,225,2,multi-confusing,no
780,2018-03-17 14:37:08.521495,,,,,,f,,question,225,3,"",""
781,2018-03-17 14:37:08.639745,,,,,,f,,question,225,4,"",""
782,2018-03-17 14:46:32.844825,,,,,,f,,question,226,1,time,5
783,2018-03-17 14:46:32.933232,,,,,,f,,question,226,2,multi-confusing,no
784,2018-03-17 14:46:33.007793,,,,,,f,,question,226,3,"",""
785,2018-03-17 14:46:33.122822,,,,,,f,,question,226,4,"",""
786,2018-03-17 15:02:15.169013,,,,,,f,,question,227,1,time,12
787,2018-03-17 15:02:15.240617,,,,,,f,,question,227,2,multi-confusing,"No, I think I understood everything."
788,2018-03-17 15:02:15.349861,,,,,,f,,question,227,3,"",""
789,2018-03-17 15:02:15.468695,,,,,,f,,question,227,4,"",""
790,2018-03-17 15:17:21.775112,,,,,,f,,question,228,1,time,12
791,2018-03-17 15:17:21.961617,,,,,,f,,question,228,2,multi-confusing,I thought after each flight you could change your parts. It wouldn't let me change anything so I had to use the same parts for each flight.
792,2018-03-17 15:17:22.055095,,,,,,f,,question,228,3,"",""
793,2018-03-17 15:17:22.149947,,,,,,f,,question,228,4,"",""
794,2018-03-17 16:02:09.589095,,,,,,f,,question,229,1,time,10
795,2018-03-17 16:02:09.709319,,,,,,f,,question,229,2,multi-confusing,no
796,2018-03-17 16:02:09.796106,,,,,,f,,question,229,3,"",""
797,2018-03-17 16:02:09.863899,,,,,,f,,question,229,4,"",""
798,2018-03-17 16:20:29.092479,,,,,,f,,question,230,1,time,12
800,2018-03-17 16:20:29.214588,,,,,,f,,question,230,3,"",""
809,2018-03-17 17:03:53.567545,,,,,,f,,question,232,4,"",""
799,2018-03-17 16:20:29.154378,,,,,,f,,question,230,2,multi-confusing,"There seemed to be no information to go on besides the previous flights, and randomness, but I'll assume that's by design."
801,2018-03-17 16:20:29.272745,,,,,,f,,question,230,4,"",""
802,2018-03-17 16:55:34.40833,,,,,,f,,question,231,1,time,7
804,2018-03-17 16:55:34.551905,,,,,,f,,question,231,3,"",""
805,2018-03-17 16:55:34.621791,,,,,,f,,question,231,4,"",""
806,2018-03-17 17:03:53.223052,,,,,,f,,question,232,1,time,5
808,2018-03-17 17:03:53.457618,,,,,,f,,question,232,3,"",""
811,2018-03-17 17:22:21.9932,,,,,,f,,question,233,2,multi-confusing,no
803,2018-03-17 16:55:34.490214,,,,,,f,,question,231,2,multi-confusing,"Nothing about this experiment was coherent or seemed to have any basis in fact, any discernible statistical distribution, or any other quantitative measure. "
807,2018-03-17 17:03:53.341364,,,,,,f,,question,232,2,multi-confusing,No
812,2018-03-17 17:22:22.049376,,,,,,f,,question,233,3,"",""
810,2018-03-17 17:22:21.903362,,,,,,f,,question,233,1,time,7
813,2018-03-17 17:22:22.151676,,,,,,f,,question,233,4,"",""
